conversation_id,brand,customer_message,historical_support_response,timestamp,conversation_context,customer_author,support_author,parent_tweet_id,response_tweet_id,conversation_length,is_dm_redirect
a8140bf84054,spotifycares,"a lot of Iraqi people want to use Spotify but it's not supported, is there Chance that be supported in Iraq ?",Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: [URL] /AG,Fri Oct 20 15:22:45 +0000 2017,,557307,SpotifyCares,nan,1865414,2,False
b789476e9002,spotifycares,can you fix my account please it's not letting me log in through Facebook,"Hey, we're here to help! Can you DM us your account's email address? We'll take a look backstage /KM [URL]",Thu Nov 30 08:22:03 +0000 2017,,130766,SpotifyCares,nan,64346,2,True
09e35e77482e,spotifycares,"No, the ones I don’t ever listen to are still there for sure. It’s just the good ones that are gone. I’m sure it’s some algorithm thing but there should be a way to lock one so it updates but never goes away","Daily Mix refreshes regularly, so you’ll need to save your favorite tunes. To do so, tap ❤️ while it’s playing. Nice idea though! It's definitely something for the team to consider, and we'll make sure it reaches them /RK",Thu Nov 30 21:58:07 +0000 2017,"[support]: Hey Tyler, that doesn't sound cool! Did all your Daily Mixes disappear? Sending us a screenshot of the page in the app where your Daily Mixes were would help too /RK",222592,SpotifyCares,453456.0,453454,3,False
6b948881eeb8,spotifycares,Can you guys also add the friends feature on the mobile app so I can creep on my friends?! 👀,We can see how that’d be useful! You can vote for the official idea here: [URL] /FR,Wed Nov 15 22:58:48 +0000 2017,[support]: Hey Ankita! We understand - we’re working on it as we speak. Stay tuned 🎶 /FR,716187,SpotifyCares,2513049.0,2513047,3,False
945cc54583b7,spotifycares,"I'm trying to renew my student premium subscription, but I keep getting an error when I enter my information. Any ideas?",Hey Michael! The cavalry's here. Could you DM us your account's email address? We'll take a look under the hood /KB,Mon Nov 20 06:22:22 +0000 2017,,762520,SpotifyCares,nan,2716511,2,True
8ad4ea9d2827,spotifycares,how do I change to a student account? Do I need to make a new account?,Hey! We've just sent you a DM. Check your inbox /RH,Tue Nov 28 02:44:13 +0000 2017,,528891,SpotifyCares,nan,2871143,2,False
49188006e669,spotifycares,was kicked out Spotify family plan bc&amp;tryin 2 rejoin plan but wen I fill name&amp;address page it always says something went wrong,"Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG [URL]",Fri Nov 17 21:10:53 +0000 2017,,745000,SpotifyCares,nan,2639863,2,True
bc7f59db5a7e,spotifycares,My Spotify on the webplayer won't load any playlists or my songs. I keep refreshing and logging out/ closing browser and it's not helping.,"Hey there, help's here! Does clearing your cache and cookies help? You might also want to try using an incognito window. Let us know how it goes /JI",Thu Nov 30 17:45:01 +0000 2017,,138415,SpotifyCares,nan,102209,2,False
7fd7cfaa7938,spotifycares,"Y'all really are the best, much love 👍",Thanks for the kind words! Just give us a shout if you need anything else. We're... [URL] 🙂 /TB,Mon Oct 23 19:20:01 +0000 2017,"[support]: [URL] ✌️ /TB | [customer]: Now let's talk about lowering my payments 👀 | [support]: 2. We've also got our Premium for Family plan, which you can find more info about at this link: [URL] /TB",376423,SpotifyCares,1087964.0,1087967,5,False
2ca35bc616fe,spotifycares,hi how do I download Spotify to my tv?!,Hi! We have more info on that here: [URL] Let us know if you need anything else /SV,Wed Oct 18 11:07:44 +0000 2017,,135632,SpotifyCares,nan,1889748,2,False
48b1a8fcb26c,spotifycares,You said that last time [URL],We're taking all the feedback on this. Give us a shout if you need a hand with anything else. We're just a tweet away /RC,Mon Nov 20 06:16:18 +0000 2017,"[support]: Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: [URL] /RC | [customer]: its still shite also 2016 isn't recent u mong | [support]: We appreciate you sharing your thoughts on this. No worries, we'll make sure they're passed on to the relevant folks. If you need help with anything else, we'll just be here /RC",382302,SpotifyCares,2716516.0,2716513,5,False
046e6ff8b609,spotifycares,My email is __email__,"Thanks. Are you getting any error messages when try to update your payment details? If so, a screenshot would be helpful /RS",Mon Nov 20 08:26:36 +0000 2017,"[customer]: hi there, I can’t seem to change my card details to continue premium account | [support]: Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /RS [URL]",292493,SpotifyCares,720710.0,720708,4,False
dc6c1d9c08c7,spotifycares,SO IF YALL COULD GET BACK TO ME ASAP THAT WOULD BE SUPER,"Hey there, sorry for the wait! Could you DM us your account's email address and username? We'll take a look backstage /CG [URL]",Tue Nov 21 15:10:37 +0000 2017,"[customer]: I cant log into my account , I need this fixed like now",776366,SpotifyCares,2779503.0,2779501,3,True
7970f5b82aea,spotifycares,yes you guys changed the background music to Why Don’t We’s These Girls and i miss the og version please change it back,"Got it! We upload music as it's sent to us by the distributor, but we'll let the right team know this is something you'd like to see 🙂 /TB",Sun Nov 12 23:02:56 +0000 2017,"[support]: Hey there, help's here! Could you give us a little more info? Are you referring to These Girls by Why Don't We? Let us know /TB",670864,SpotifyCares,2313480.0,2313478,3,False
579a64e61e77,spotifycares,Are you saying responses are in no way automated or pre written out? They do seam very robotic and repetitive,"Yep. We don't have J.A.R.V.I.S. helping out here, but we'll take your feedback on to the team. Give us a shout if you need more help /NY",Tue Nov 14 11:02:09 +0000 2017,"[support]: 2: If there's one thing we can guarantee, is that we're not robots. Let us know if we can help anything else /MU",432371,SpotifyCares,2392749.0,2392751,3,False
e2ddcbbecf18,spotifycares,signed up for an account on the 8 and was suppose to get an email 3 days later with redemption code for 125 Starbucks points. Was a promotion with signing up for free trial.,"Hey Kayla, help's here! Can you DM us your account's email address? We'll look into this backstage /RR [URL]",Wed Nov 15 20:48:40 +0000 2017,,714910,SpotifyCares,nan,2507520,2,True
86310512077b,spotifycares,"I’m thinking an X compatible version of Spotify should have been ready to go at launch, but hey, what are ya gonna do. 🤷🏼‍♂️ Thanks for the reply and thanks for relating the request!","We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. If you need anything else, give us a shout /RB",Fri Nov 10 03:38:42 +0000 2017,"[support]: Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /LO",642947,SpotifyCares,2198048.0,2198051,3,False
16c506f9efb8,spotifycares,"That's a pity, I only listen to Spotify on my laptop at home with good speakers. During the day I'm working as a taxi-driver, can't sing along with the songs than, don't think the passengers would enjoy it. Especially when I'm the only one hearing the music through my earphones.","We hear you! We've taken note of your feedback - we'll make sure to pass it on to the right folks. For now, let us know if there's anything else /GT",Sun Dec 03 08:29:33 +0000 2017,[support]: Hey Anka! You can get lyrics and annotations on selected tracks on the mobile app via our partnership with Genius. There's more info here: [URL] Let us know if you have any questions /KB,253475,SpotifyCares,568895.0,568898,3,False
01d57efaf898,spotifycares,"Ok, please credit my account for everything you take from me until it is fixed.",We have something to share to you in private. Can you send us a DM so we can talk about it? /JU [URL],Wed Nov 15 04:19:42 +0000 2017,[support]: We're afraid that our devs are still looking into this. We'll keep you posted once we have updates /JU,555487,SpotifyCares,2456315.0,2456318,3,True
0c9963653ed6,spotifycares,That’s super disappointing. That thread was started over 3 years ago and no comment? Come on.,"We understand how you feel. Don't worry, we'll make sure to pass on your feedback to the team /RB",Tue Nov 28 01:37:45 +0000 2017,"[customer]: is there any sort of timetable for an Apple Watch app? Considering switching to Apple Music if there is no news. | [support]: Hi! Sorry you feel that way. We don't have info on this yet, but you can check out the official idea and add your vote to let our devs know it's something you'd like to see here: [URL] /WW",796177,SpotifyCares,2866630.0,2866633,4,False
edde6c98d658,spotifycares,"it just came out all g, thanks for your help i guess",Awesome! Let us know if you ever need us again. We'd be... [URL] /RB,Fri Oct 20 05:07:47 +0000 2017,"[support]: Hi! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: [URL] /RB | [customer]: listen here buddy. this isnt fingers crossed. im paying 9.99 a month to listen to my thugger so i better get it | [support]: It all boils down to licensing agreements, but we're doing our best to get it. We'll pass on your feedback to the right folks /RB",676227,SpotifyCares,2337260.0,2337263,5,False
1475c30dac70,spotifycares,This was absolutely not a solution 🙄,"We hear you. Rest assured your feedback's been noted and will be passed on to the right team. For anything else, we're just a tweet away /AN",Fri Oct 06 22:53:57 +0000 2017,[support]: Hey! We have more info about this here: [URL] Give us a shout if you have any questions /AN,188899,SpotifyCares,305328.0,305331,3,False
08d8067973da,spotifycares,"It happens in both situations, but it happens maybe like every few weeks, like once every 2 to 4 weeks sometimes",Hmm. Could you DM us your account's email address or username? We'd like to take a look backstage /JT [URL],Fri Nov 10 08:00:20 +0000 2017,"[support]: Thanks. Does the issue happen when you're connected via 3/4G, WiFi, or both? Does restarting your phone help at all? /JT | [customer]: I haven't tried to restart my phone because during those times, as I need it. It usually happens when I'm using my headphones and not on Wi-Fi | [support]: Got it. Do you normally stream your music via 3/4G or are they downloaded to your device for offline use? /JT",633721,SpotifyCares,2215871.0,2215873,5,True
b850d80b2506,spotifycares,plz answer my dm It’s really important o have one very unhappy mother,Hey Lucy! We've sent a DM your way. We'll carry on helping you there /SJ,Sun Oct 08 13:59:43 +0000 2017,,312897,SpotifyCares,nan,809544,2,False
964a876a21f4,spotifycares,Just received an email offering a years premium for £99. When I click the link it says I can't have it. Why?,"Hey Max, help's here! Could you send us a DM with your account's username or email address? We'll take a look backstage 🔍 /DB [URL]",Fri Dec 01 13:38:35 +0000 2017,,230874,SpotifyCares,nan,486955,2,True
9892cd880998,spotifycares,do you know if Spotify is compatible with the Nokia 216 phone?,Hey there! We're afraid we only support smartphones running iOS and Android OS. Let us know if there's anything else /AP,Sun Oct 22 16:56:36 +0000 2017,,361807,SpotifyCares,nan,1021780,2,False
